date,day_of_week,week_label,source_file,space_type,lot_type,location,time_of_day,available_spaces
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P706,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P707,8:00 AM,65
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P707,10:00 AM,49
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P707,12:00 PM,21
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P707,2:00 PM,20
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P784,8:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P784,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P784,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P784,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P785,8:00 AM,90
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P785,10:00 AM,29
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P785,12:00 PM,7
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,B,,P785,2:00 PM,17
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,Surface Lot,P703,8:00 AM,211
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,Surface Lot,P703,10:00 AM,170
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,Surface Lot,P703,12:00 PM,34
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,Surface Lot,P703,2:00 PM,45
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P704,8:00 AM,472
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P704,10:00 AM,352
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P704,12:00 PM,141
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P704,2:00 PM,113
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P705,8:00 AM,260
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P705,10:00 AM,253
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P705,12:00 PM,122
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,D,,P705,2:00 PM,132
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Structure,8980,8:00 AM,52
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Structure,8980,10:00 AM,52
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Structure,8980,12:00 PM,50
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Structure,8980,2:00 PM,52
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,Pangea,8:00 AM,52
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,Pangea,10:00 AM,15
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,Pangea,12:00 PM,6
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,Pangea,2:00 PM,3
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Surface Lot,P014,8:00 AM,27
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Surface Lot,P014,10:00 AM,21
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Surface Lot,P014,12:00 PM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,Surface Lot,P014,2:00 PM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P016,8:00 AM,44
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P016,10:00 AM,38
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P016,12:00 PM,32
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P016,2:00 PM,29
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P701,8:00 AM,372
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P701,10:00 AM,359
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P701,12:00 PM,211
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,S,,P701,2:00 PM,199
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Structure,Hopkins,8:00 AM,19
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Structure,Hopkins,10:00 AM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Structure,Hopkins,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Structure,Hopkins,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Pangea,8:00 AM,81
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Pangea,10:00 AM,64
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Pangea,12:00 PM,44
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Pangea,2:00 PM,39
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Scholars,8:00 AM,36
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Scholars,10:00 AM,27
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Scholars,12:00 PM,25
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,Scholars,2:00 PM,24
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,South,8:00 AM,34
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,South,10:00 AM,23
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,South,12:00 PM,29
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,South,2:00 PM,33
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,TDLLN,8:00 AM,47
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,TDLLN,10:00 AM,51
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,TDLLN,12:00 PM,51
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,TDLLN,2:00 PM,50
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Surface Lot,P401,8:00 AM,41
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Surface Lot,P401,10:00 AM,44
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Surface Lot,P401,12:00 PM,50
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,Surface Lot,P401,2:00 PM,49
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,P504,8:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,P504,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,P504,12:00 PM,5
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,SR,,P504,2:00 PM,6
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Structure,8980,8:00 AM,39
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Structure,8980,10:00 AM,38
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Structure,8980,12:00 PM,35
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Structure,8980,2:00 PM,39
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Athena,8:00 AM,179
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Athena,10:00 AM,130
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Athena,12:00 PM,99
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Athena,2:00 PM,88
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point East,8:00 AM,137
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point East,10:00 AM,107
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point East,12:00 PM,91
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point East,2:00 PM,85
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point West,8:00 AM,375
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point West,10:00 AM,238
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point West,12:00 PM,189
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Campus Point West,2:00 PM,183
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Gilman,8:00 AM,39
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Gilman,10:00 AM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Gilman,12:00 PM,7
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Gilman,2:00 PM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Hopkins,8:00 AM,25
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Hopkins,10:00 AM,16
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Hopkins,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Hopkins,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Pangea,8:00 AM,27
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Pangea,10:00 AM,15
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Pangea,12:00 PM,8
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Pangea,2:00 PM,5
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Scholars,8:00 AM,72
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Scholars,10:00 AM,22
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Scholars,12:00 PM,12
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Scholars,2:00 PM,7
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,South,8:00 AM,87
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,South,10:00 AM,47
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,South,12:00 PM,44
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,South,2:00 PM,50
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,TDLLN,8:00 AM,118
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,TDLLN,10:00 AM,96
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,TDLLN,12:00 PM,84
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,TDLLN,2:00 PM,70
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center North,8:00 AM,9
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center North,10:00 AM,6
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center North,12:00 PM,5
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center North,2:00 PM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center South,8:00 AM,7
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center South,10:00 AM,5
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center South,12:00 PM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,Torrey Pines Center South,2:00 PM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Surface Lot,P014,8:00 AM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Surface Lot,P014,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Surface Lot,P014,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,Surface Lot,P014,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P017,8:00 AM,227
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P017,10:00 AM,189
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P017,12:00 PM,166
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P017,2:00 PM,172
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P032,8:00 AM,10
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P032,10:00 AM,6
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P032,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P032,2:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P106,8:00 AM,3
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P106,10:00 AM,3
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P106,12:00 PM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P106,2:00 PM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P113,8:00 AM,19
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P113,10:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P113,12:00 PM,8
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P113,2:00 PM,11
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P206,8:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P206,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P206,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P206,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P303,8:00 AM,25
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P303,10:00 AM,9
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P303,12:00 PM,10
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P303,2:00 PM,15
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P357,8:00 AM,10
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P357,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P357,12:00 PM,5
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P357,2:00 PM,7
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P385,8:00 AM,164
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P385,10:00 AM,111
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P385,12:00 PM,82
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P385,2:00 PM,77
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P402,8:00 AM,3
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P402,10:00 AM,3
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P402,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P402,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P503,8:00 AM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P503,10:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P503,12:00 PM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P503,2:00 PM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P504,8:00 AM,2
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P504,10:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P504,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P504,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P506,8:00 AM,9
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P506,10:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P506,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P506,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P507,8:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P507,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P507,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P507,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P508,8:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P508,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P508,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P508,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P510,8:00 AM,5
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P510,10:00 AM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P510,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P510,2:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P602,8:00 AM,4
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P602,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P602,12:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P602,2:00 PM,1
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P603,8:00 AM,29
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P603,10:00 AM,19
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P603,12:00 PM,11
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P603,2:00 PM,25
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P703,8:00 AM,211
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P703,10:00 AM,170
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P703,12:00 PM,6
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P703,2:00 PM,6
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P752,8:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P752,10:00 AM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P752,12:00 PM,0
2025-09-26,Friday,Week0,Parking_Occupancy_Fall_2025_Week0_Friday.csv,Visitor,,P752,2:00 PM,0
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,Structure,8980,8:00 AM,25
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,Structure,8980,10:00 AM,23
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,Structure,8980,12:00 PM,19
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,Structure,8980,2:00 PM,20
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Athena,8:00 AM,217
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Athena,10:00 AM,140
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Athena,12:00 PM,108
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Athena,2:00 PM,112
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point East,8:00 AM,94
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point East,10:00 AM,23
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point East,12:00 PM,13
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point East,2:00 PM,17
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point West,8:00 AM,1
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point West,10:00 AM,0
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point West,12:00 PM,0
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Campus Point West,2:00 PM,1
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Gilman,8:00 AM,326
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Gilman,10:00 AM,120
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Gilman,12:00 PM,44
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Gilman,2:00 PM,45
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Hopkins,8:00 AM,110
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Hopkins,10:00 AM,96
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Hopkins,12:00 PM,72
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Hopkins,2:00 PM,83
2025-09-25,Thursday,Week0,Parking_Occupancy_Fall_2025_Week0_Thursday.csv,A,,Pangea,8:00 AM,57
